event_id,n_picks,depth_km,selection_group,rms_residual_s,mad_residual_s,p90_abs_residual_s,median_residual_s,azimuthal_gap_deg,relocated_lat,relocated_lon,relocated_z_km,horizontal_shift_km,vertical_shift_km,total_shift_km,origin_time_shift_s,horizontal_uncertainty_0p20_km,depth_uncertainty_0p20_km,origin_time_uncertainty_0p20_s,sgc_rms_s,final_event_rms_s,rms_improvement_s,rms_improvement_percent,gap_class,nest_depth_class
SGC2025tvighm,6,120.0,domain_20_120,0.1386064075887103,0.1709845315627921,0.1947103349822647,-0.0171133133417136,193.469,6.495084449365076,-73.69070129433389,120.0,0.0,0.0,0.0,0.1778315908773677,10.0,30.0,1.2051976956547703,0.2,0.1386064075887103,0.0613935924112896,30.696796205644816,gap_ge_180,deep_nest
SGC2023gazvvw,4,100.0,domain_20_120,0.3134326872053896,0.3586113117838426,0.455927320339525,-0.0540592083794582,249.762,7.662888976853399,-73.5096897927841,100.0,10.0,0.0,10.0,0.7359146454312224,22.36068148098264,40.0,1.0870359898196216,0.6,0.3134326872053896,0.2865673127946103,47.76121879910173,gap_ge_180,crustal_intermediate
SGC2025plpjyc,5,90.0,domain_20_120,0.6965210434379508,1.0476369287715483,0.9910626404229936,0.085757473403131,190.009,6.67474668436328,-73.5096897927841,90.0,10.0,-10.0,14.142135623730953,0.901959079898127,14.142135623730953,20.0,0.8527324692319684,0.6,0.6965210434379508,-0.0965210434379508,-16.086840572991814,gap_ge_180,crustal_intermediate
SGC2023azgeyu,5,130.0,domain_20_120,0.3462692034183549,0.2943063820647041,0.5326989446427135,0.0271026566618175,195.382,6.495084449365076,-73.60019556082159,130.0,10.0,0.0,10.0,-0.1154641084833905,14.142135623730953,30.0,1.0767442236012834,0.6,0.3462692034183549,0.253730796581645,42.28846609694084,gap_ge_180,deep_nest
SGC2024ssgenl,5,130.0,domain_20_120,0.2240954304251161,0.209677214515936,0.3394547390472013,-0.0275126564311527,156.937,6.67474668436328,-73.5096897927841,130.0,10.0,10.0,14.142135623730953,-0.5704725927311003,14.142135623730953,30.0,1.1394692171324885,0.7,0.2240954304251161,0.4759045695748838,67.98636708212626,gap_lt_180,deep_nest
SGC2025efighn,4,70.0,domain_20_120,0.0667222998418694,0.0550512255822408,0.094292623252295,0.0487636793931693,309.217,7.303564506856992,-74.14322996189536,70.0,10.0,-10.0,14.142135623730953,0.9741457824202832,22.360679774997894,30.0,1.7708492957638664,0.9,0.0667222998418694,0.8332777001581306,92.58641112868118,gap_ge_180,crustal_intermediate
SGC2026dksnpf,6,110.0,domain_20_120,0.1912560171368387,0.1201022893967205,0.2686169683181205,-0.0861651149070858,224.386,6.315422214366873,-73.69070129433389,110.0,0.0,0.0,0.0,0.0380430923139041,22.360679774997894,30.0,0.9322187456852444,0.8,0.1912560171368387,0.6087439828631613,76.09299785789517,gap_ge_180,crustal_intermediate
SGC2025laibnf,4,80.0,domain_20_120,0.2106069850766076,0.2794705694409853,0.2793782300714236,0.0572483640528078,280.77599999999995,6.67474668436328,-74.05272422838306,80.0,0.0,0.0,0.0,0.0236393947953956,22.360679774997894,40.0,1.549900865850136,0.6,0.2106069850766076,0.3893930149233924,64.89883582056541,gap_ge_180,crustal_intermediate
SGC2024pxdtbx,5,130.0,domain_20_120,0.1510564397232788,0.1011830493203364,0.2066301254516076,0.1062089078337358,159.08500000000004,6.67474668436328,-73.60019556082159,130.0,10.000003814697266,10.0,14.142138321129512,-0.891193226182736,10.0,30.0,1.125354369782007,0.4,0.1510564397232788,0.2489435602767211,62.23589006918029,gap_lt_180,deep_nest
SGC2023skebpi,5,130.0,domain_20_120,0.2501369045143878,0.376824481073128,0.3232579737338532,0.1082708069403821,122.235,6.854408919361483,-73.5096897927841,130.0,0.0,10.0,10.0,-0.8061534538646704,10.0,30.0,1.1179783756787458,0.5,0.2501369045143878,0.2498630954856122,49.97261909712244,gap_lt_180,deep_nest
SGC2025vqocjw,5,120.0,domain_20_120,0.114175093218953,0.1382679598529117,0.1683915675196089,0.0629703594346047,206.053,7.21373338935789,-73.41918405927181,120.0,0.0,-10.0,10.0,0.9940597352536784,14.142135623730953,40.0,1.422720930677416,0.8,0.114175093218953,0.685824906781047,85.72811334763088,gap_ge_180,deep_nest
SGC2024mbexru,4,100.0,domain_20_120,0.2219174915108759,0.3024604785128587,0.2464256858001565,0.0160277550192793,177.226,6.584915566864178,-73.60019556082159,100.0,0.0,0.0,0.0,0.0093087104391642,10.0,20.0,0.6642451335224064,0.7,0.2219174915108759,0.478082508489124,68.297501212732,gap_lt_180,crustal_intermediate
SGC2025wrwlzd,4,140.0,domain_20_120,0.1077099732147427,0.0850453589743182,0.1548239812245867,0.0879294013981972,294.16900000000004,6.315422214366873,-73.69070129433389,140.0,14.142135623730953,10.0,17.320508075688775,-1.871964064224436,22.360679774997894,40.0,1.560332379574972,0.7,0.1077099732147427,0.5922900267852572,84.61286096932247,gap_ge_180,deep_nest
SGC2023qwlznn,6,30.0,domain_20_120,0.85688576921209,0.3301071532222363,1.4204823141122898,-0.1282127632624901,173.027,6.584915566864178,-74.05272422838306,30.0,14.142135623730953,10.0,17.320508075688775,0.1565403120476736,22.360679774997894,30.0,0.5034946212782175,0.6,0.85688576921209,-0.25688576921209,-42.81429486868168,gap_lt_180,crustal_intermediate
SGC2023ininpp,4,20.0,domain_20_120,0.118887226419259,0.1196575358484832,0.1569733610055309,0.0603699018477694,294.02700000000004,7.7527200943525,-73.78120702784618,20.0,0.0,-10.0,10.0,0.2617839785945257,22.360679774997894,20.0,1.34505763573085,0.7,0.118887226419259,0.5811127735807409,83.01611051153442,gap_ge_180,crustal_intermediate
SGC2025baxbsw,4,100.0,domain_20_120,0.1385699123264852,0.1261077409953868,0.1683558330836129,0.0702779026455165,264.953,6.764577801862382,-73.78120702784618,100.0,10.0,10.0,14.142135623730953,-1.0638371478344606,22.360679774997894,40.0,1.927228101384406,0.7,0.1385699123264852,0.5614300876735148,80.20429823907354,gap_ge_180,crustal_intermediate
SGC2026ddghiv,5,120.0,domain_20_120,0.0653117452581498,0.0825676289859614,0.0953245485001495,-0.007282899055955,224.386,6.315422214366873,-73.69070129433389,120.0,0.0,10.0,10.0,-0.8445003196717096,0.0,30.0,1.0262447594480948,0.7,0.0653117452581498,0.6346882547418502,90.66975067740718,gap_ge_180,deep_nest
SGC2022yzwpbb,5,140.0,domain_20_120,0.2006983904501331,0.1540966431311997,0.3072038875942524,-0.0447872813694871,125.82299999999998,6.854408919361483,-73.41918405927181,140.0,0.0,10.0,10.0,-0.8836149517148435,14.14213494938139,30.0,0.9732997534254152,0.8,0.2006983904501331,0.5993016095498669,74.91270119373335,gap_lt_180,deep_nest
SGC2022yfoxop,5,60.0,domain_20_120,0.400273270314056,0.4951664478075231,0.6044882507188717,-0.1403535260228388,262.42499999999995,7.662888976853399,-74.05272422838306,60.0,0.0,-10.0,10.0,0.1362215805161746,22.360679774997894,40.0,0.7312615442900614,0.6,0.400273270314056,0.1997267296859439,33.28778828099066,gap_ge_180,crustal_intermediate
SGC2024ajvond,4,140.0,domain_20_120,0.1348182918819031,0.0568896985170993,0.1993325501707598,0.0827444206267777,263.788,6.584915566864178,-73.5096897927841,140.0,10.0,10.0,14.142135623730953,-1.3271295752018588,22.36068148098264,40.0,1.662683285704014,0.5,0.1348182918819031,0.3651817081180969,73.03634162361938,gap_ge_180,deep_nest
SGC2023ddbnjb,4,130.0,domain_20_120,0.1917783869486837,0.0554995140953057,0.286587564000591,0.0449413785948173,193.469,6.495084449365076,-73.69070129433389,130.0,0.0,10.0,10.0,-0.7899436731639025,20.0,40.0,1.340101981447916,0.7,0.1917783869486837,0.5082216130513162,72.60308757875946,gap_ge_180,deep_nest
SGC2023xzawrz,5,110.0,domain_20_120,0.2445421787107517,0.0979045476020832,0.3577205041658061,0.0880606823781828,182.923,6.764577801862382,-73.69070129433389,110.0,10.0,0.0,10.0,-0.0128036947833507,22.360679774997894,40.0,0.8140575708048398,0.5,0.2445421787107517,0.2554578212892482,51.09156425784965,gap_ge_180,crustal_intermediate
SGC2024mrgunl,7,100.0,domain_20_120,0.3160971476744892,0.4574805498786207,0.4566217563823379,0.045346147598412,239.946,7.483226741855195,-73.78120702784618,100.0,10.0,10.0,14.142135623730953,-0.1609878450854829,22.360679774997894,40.0,1.0028865542623575,0.4,0.3160971476744892,0.0839028523255108,20.9757130813777,gap_ge_180,crustal_intermediate
SGC2022vakfnx,5,130.0,domain_20_120,0.2452034339799938,0.2196390671402728,0.3580212611640355,0.0900475937952833,115.18199999999996,7.034071145792724,-73.5096897927841,130.0,0.0,10.0,10.0,-0.9435386851334168,14.142138321129512,40.0,1.316779714479504,0.7,0.2452034339799938,0.454796566020006,64.97093800285802,gap_lt_180,deep_nest
SGC2023ibuwyb,5,130.0,domain_20_120,0.2074127141698311,0.1055364243227791,0.3039105171400336,-0.0632965306489197,145.59300000000002,6.944240028293622,-73.60019556082159,130.0,10.000003814697266,10.0,14.142138321129512,-1.0538729734726855,14.14213764678008,40.0,1.3238816771003696,0.7,0.2074127141698311,0.4925872858301687,70.36961226145269,gap_lt_180,deep_nest
SGC2024cxmvsk,5,90.0,domain_20_120,0.3664920392489247,0.2613607853611471,0.5467885538810442,0.110716774516673,243.53200000000004,6.67474668436328,-73.69070129433389,90.0,0.0,0.0,0.0,-0.0963731890957504,22.360679774997894,40.0,1.8405515935451893,0.6,0.3664920392489247,0.2335079607510752,38.91799345851255,gap_ge_180,crustal_intermediate
SGC2025wtuoxs,5,110.0,domain_20_120,0.299986111368448,0.3845431830971941,0.436364843786395,0.0080012999218403,176.695,6.584915566864178,-73.69070129433389,110.0,10.0,0.0,10.0,0.5857819656428482,20.0,30.0,1.1184669090180124,0.7,0.299986111368448,0.4000138886315519,57.14484123307885,gap_lt_180,crustal_intermediate
SGC2023btwpai,5,120.0,domain_20_120,0.1351845979921797,0.2165675201903104,0.1767773749985224,0.0280281818486791,193.469,6.495084449365076,-73.69070129433389,120.0,0.0,10.0,10.0,-0.7353458766414569,10.0,30.0,0.8198816489861059,0.7,0.1351845979921797,0.5648154020078202,80.68791457254575,gap_ge_180,deep_nest
SGC2022wgjktd,5,130.0,domain_20_120,0.2918642782441602,0.2882348923973627,0.4181252611640381,0.0900475937952833,115.18199999999996,7.034071145792724,-73.5096897927841,130.0,0.0,10.0,10.0,-0.9919356851334182,14.142138321129512,40.0,1.300669469756062,0.6,0.2918642782441602,0.3081357217558397,51.35595362597329,gap_lt_180,deep_nest
SGC2024myhhjm,6,110.0,domain_20_120,0.2091721199672434,0.2704953425674883,0.3051857581210235,-0.0031000174071494,224.374,7.393395624356093,-73.5096897927841,110.0,0.0,0.0,0.0,-0.0072215928530017,22.360679774997894,30.0,0.9291714313021012,0.6,0.2091721199672434,0.3908278800327565,65.13798000545943,gap_ge_180,crustal_intermediate
SGC2024mlcbrc,4,70.0,domain_20_120,0.1340808672357961,0.120885092439604,0.1904389393219307,-0.0340099799067878,221.45800000000003,6.495084449365076,-73.78120702784618,70.0,0.0,-10.0,10.0,0.9256506694843232,22.360679774997894,20.0,0.3506607992304444,0.9,0.1340808672357961,0.7659191327642039,85.10212586268932,gap_ge_180,crustal_intermediate
SGC2025zqocwa,4,140.0,domain_20_120,0.3952955802851677,0.3695191796088999,0.5646186812144492,0.0639861391436191,293.21200000000005,6.315422214366873,-73.41918405927181,140.0,10.0,10.0,14.142135623730953,-1.4708683906503683,22.360679774997894,40.0,1.4185542966651503,0.8,0.3952955802851677,0.4047044197148323,50.58805246435404,gap_ge_180,deep_nest
SGC2025ujfiyo,5,110.0,domain_20_120,0.1363437375738895,0.0842268293349768,0.2148251237146709,0.0274230801153549,224.374,7.393395624356093,-73.5096897927841,110.0,0.0,0.0,0.0,-0.0848700960989639,10.0,30.0,0.9649460839564916,0.5,0.1363437375738895,0.3636562624261105,72.7312524852221,gap_ge_180,crustal_intermediate
SGC2023wjipae,5,130.0,domain_20_120,0.3635069713157094,0.2496976246552893,0.551894923282405,-0.0887783675227353,156.937,6.67474668436328,-73.5096897927841,130.0,0.0,10.0,10.0,-0.504844573190379,22.360679774997894,40.0,1.2437554681684466,0.6,0.3635069713157094,0.2364930286842905,39.415504780715096,gap_lt_180,deep_nest
SGC2023ekgszq,4,120.0,domain_20_120,0.1901314023673391,0.1380249342886408,0.2799860732462953,-0.0505875907285328,182.647,6.944240028293622,-73.5096897927841,120.0,0.0,10.0,10.0,-0.560374399248337,22.36068148098264,40.0,0.8911547996799419,0.6,0.1901314023673391,0.4098685976326608,68.31143293877682,gap_ge_180,deep_nest
SGC2022zaiput,4,120.0,domain_20_120,0.1475118227606381,0.1826655606848579,0.1680094964728173,-0.0438053024060725,227.693,6.315422214366873,-73.60019556082159,120.0,0.0,0.0,0.0,0.0416318819842675,22.360679774997894,40.0,1.1660081207845767,0.8,0.1475118227606381,0.6524881772393619,81.56102215492024,gap_ge_180,deep_nest
SGC2023rjriks,4,110.0,domain_20_120,0.2210155118122186,0.2433741554255342,0.3228093450280365,-0.0208435561967581,159.08500000000004,6.67474668436328,-73.60019556082159,110.0,10.0,10.0,14.142135623730953,-0.982004946644488,10.0,40.0,1.027548507046627,0.7,0.2210155118122186,0.4789844881877814,68.42635545539734,gap_lt_180,crustal_intermediate
SGC2026baehdu,8,70.0,domain_20_120,0.4937000472679627,0.5410019135309716,0.7324331223151486,-0.034610813261982,257.421,7.573057859354296,-74.05272422838306,70.0,14.142135623730953,0.0,14.142135623730953,1.404987329478061,28.284271247461906,40.0,1.1950309395161414,0.8,0.4937000472679627,0.3062999527320373,38.28749409150467,gap_ge_180,crustal_intermediate
SGC2023tzwetg,6,130.0,domain_20_120,0.2131337561455899,0.2261390951759556,0.3154983381956419,-0.0438456913898299,212.43,6.405253331865975,-73.60019556082159,130.0,0.0,10.0,10.0,-0.8554879744738102,10.0,40.0,1.2012801911384845,0.6,0.2131337561455899,0.38686624385441,64.47770730906835,gap_ge_180,deep_nest
SGC2022yskrro,5,130.0,domain_20_120,0.1490198513955057,0.0461870428166386,0.2274830080404072,0.0219947299843106,142.098,6.764577801862382,-73.60019556082159,130.0,14.142138321129512,10.0,17.320510278105544,-0.5422330415080374,0.0,40.0,1.2555891400558832,0.8,0.1490198513955057,0.6509801486044943,81.37251857556177,gap_lt_180,deep_nest
SGC2026bbtqub,5,110.0,domain_20_120,0.2746611207596439,0.1338733477993404,0.4192779963281119,-0.0169780359592977,207.974,6.405253331865975,-73.78120702784618,110.0,14.142135623730953,10.0,17.320508075688775,-0.1759365155084218,10.0,30.0,0.8944467080315903,0.7,0.2746611207596439,0.425338879240356,60.76269703433658,gap_ge_180,crustal_intermediate
SGC2024qmdjvq,4,50.0,domain_20_120,0.1809947447998844,0.1689018816447365,0.2615884878596436,0.0752915994545481,192.608,6.495084449365076,-74.14322996189536,50.0,0.0,-10.0,10.0,0.6416722267026991,10.0,20.0,0.4596522533769445,0.5,0.1809947447998844,0.3190052552001156,63.80105104002312,gap_ge_180,crustal_intermediate
SGC2023yoohov,6,90.0,domain_20_120,0.236517847697989,0.1708556158982419,0.3809235850371415,-0.0137957633456,250.787,7.662888976853399,-73.60019556082159,90.0,0.0,-10.0,10.0,0.6728183314046596,22.36068148098264,40.0,1.0549888573203714,0.5,0.236517847697989,0.2634821523020109,52.69643046040219,gap_ge_180,crustal_intermediate
SGC2023tiqkkm,5,110.0,domain_20_120,0.5401422000683949,0.7300669411045096,0.8135045890206918,0.0938512507722961,227.693,6.315422214366873,-73.60019556082159,110.0,0.0,0.0,0.0,0.1579270752785007,22.360679774997894,40.0,0.9702886305331632,0.7,0.5401422000683949,0.1598577999316051,22.83682856165787,gap_ge_180,crustal_intermediate
SGC2023rhnkoq,5,110.0,domain_20_120,0.4341043212270974,0.657691823173387,0.6065719990163778,0.0438567377593965,176.695,6.584915566864178,-73.69070129433389,110.0,0.0,0.0,0.0,-0.0207384594465001,10.0,10.0,0.5428551109158573,0.6,0.4341043212270974,0.1658956787729025,27.64927979548375,gap_lt_180,crustal_intermediate
SGC2023wtpxqn,5,50.0,domain_20_120,0.5001037655545908,0.5322661481107288,0.7722351814528864,-0.135366760337952,255.976,7.662888976853399,-73.78120702784618,50.0,0.0,0.0,0.0,-0.0143844362714204,22.360679774997894,40.0,1.075574297761421,0.4,0.5001037655545908,-0.1001037655545907,-25.02594138864769,gap_ge_180,crustal_intermediate
SGC2024mewtvs,4,100.0,domain_20_120,0.137172793232933,0.1510178263896245,0.1777849883222504,0.0266536004523505,235.344,7.483226741855195,-73.5096897927841,100.0,10.0,0.0,10.0,0.7618218809555497,22.36068148098264,40.0,0.7375994940213053,0.5,0.137172793232933,0.362827206767067,72.56544135341339,gap_ge_180,crustal_intermediate
SGC2023ylqegg,4,100.0,domain_20_120,0.247766608752214,0.3311729498687006,0.3371289433212934,-0.0241594277893267,221.193,6.495084449365076,-73.69070129433389,100.0,0.0,0.0,0.0,0.0838823754282129,22.360679774997894,30.0,0.7479076262349484,0.5,0.247766608752214,0.252233391247786,50.4466782495572,gap_ge_180,crustal_intermediate
SGC2024qkthlj,5,80.0,domain_20_120,0.247799238371616,0.0937175021180252,0.3495198278365578,0.0373769196889597,258.228,7.662888976853399,-73.87171276135847,80.0,10.0,0.0,10.0,0.785508414963001,22.360679774997894,40.0,1.1337451516369053,0.4,0.247799238371616,0.152200761628384,38.050190407096,gap_ge_180,crustal_intermediate
SGC2025pgnvil,4,130.0,domain_20_120,0.0713017998180655,0.0890628230185819,0.095848902019265,0.0175072532976106,270.246,6.495084449365076,-73.69070129433389,130.0,14.142135623730953,0.0,14.142135623730953,-0.6538806974749498,28.28427394486033,40.0,1.67205702878714,0.4,0.0713017998180655,0.3286982001819345,82.17455004548363,gap_ge_180,deep_nest
SGC2024mwzekh,4,130.0,domain_20_120,0.1224110507944003,0.1033732480747283,0.1689104027880009,-0.0438456913898281,212.43,6.405253331865975,-73.60019556082159,130.0,0.0,10.0,10.0,-0.7701973305777852,22.360679774997894,40.0,1.1901008283767818,0.7,0.1224110507944003,0.5775889492055996,82.51270702937137,gap_ge_180,deep_nest
SGC2026bozpsq,7,100.0,domain_20_120,0.3448054967403819,0.3138299976657913,0.5151178919496879,0.1038877955937351,224.374,7.393395624356093,-73.5096897927841,100.0,0.0,-10.0,10.0,0.8615361811662332,10.0,20.0,0.747343250376409,0.4,0.3448054967403819,0.0551945032596181,13.798625814904527,gap_ge_180,crustal_intermediate
SGC2024aouioa,4,60.0,domain_20_120,0.2329160959874287,0.2073560166829778,0.3281800399790519,0.0750324933975292,317.429,7.662888976853399,-74.41474716243223,60.0,14.142135623730953,10.0,17.320508075688775,-0.3245066202513431,28.284271247461906,40.0,1.963728314671808,0.7,0.2329160959874287,0.4670839040125712,66.72627200179589,gap_ge_180,crustal_intermediate
SGC2025trwuwp,5,110.0,domain_20_120,0.1283318303535466,0.0762203539487629,0.1935764403410303,0.0356512045485075,193.469,6.495084449365076,-73.69070129433389,110.0,0.0,0.0,0.0,0.1294139401767999,10.0,30.0,0.9259390189292028,0.4,0.1283318303535466,0.2716681696464534,67.91704241161337,gap_ge_180,crustal_intermediate
SGC2025axuhln,4,130.0,domain_20_120,0.0779204851749476,0.0075470309757263,0.1098062131640777,0.0458401158795069,285.073,6.405253331865975,-73.69070129433389,130.0,10.0,10.0,14.142135623730953,-1.0183606254319066,22.360679774997894,40.0,1.9117602275271373,0.5,0.0779204851749476,0.4220795148250523,84.41590296501047,gap_ge_180,deep_nest
SGC2022zhrahc,4,130.0,domain_20_120,0.3704604942846683,0.3346507691452125,0.5187692812117138,0.0810017049117508,138.122,6.764577801862382,-73.5096897927841,130.0,0.0,10.0,10.0,-0.9377329525625288,10.000003814697266,30.0,0.9780026902906224,0.9,0.3704604942846683,0.5295395057153317,58.837722857259074,gap_lt_180,deep_nest
SGC2023aasjqj,5,120.0,domain_20_120,0.2610155771834566,0.1283682426075216,0.3719169872136511,-0.1096963846832572,193.469,6.495084449365076,-73.69070129433389,120.0,0.0,10.0,10.0,-0.7165236474688896,14.142135623730953,40.0,1.1788736234467776,0.7,0.2610155771834566,0.4389844228165434,62.71206040236335,gap_ge_180,deep_nest
SGC2026dzlpgn,4,140.0,domain_20_120,0.2654469309854221,0.3023853407301541,0.3824614605517873,0.0823917533879505,156.937,6.67474668436328,-73.5096897927841,140.0,0.0,10.0,10.0,-1.0878190211982923,22.36068148098264,40.0,1.5379469293027337,0.5,0.2654469309854221,0.2345530690145778,46.91061380291557,gap_lt_180,deep_nest
SGC2024uurzyz,6,110.0,domain_20_120,3.9315508832245705,0.4678565633242588,5.965458598917032,0.052235744321977,177.226,6.584915566864178,-73.60019556082159,110.0,14.142138321129512,-10.0,17.320510278105544,1.7208851315543452,28.284271247461906,40.0,1.4319016306962786,0.8,3.9315508832245705,-3.13155088322457,-391.4438604030713,gap_lt_180,crustal_intermediate
SGC2025yyqepl,8,120.0,domain_20_120,0.2567765551797359,0.2910924961452367,0.4104747148852367,-0.031714449260713,159.993,6.67474668436328,-73.69070129433389,120.0,0.0,10.0,10.0,-0.4672178629818866,20.0,30.0,1.1355250549269216,0.7,0.2567765551797359,0.443223444820264,63.31763497432343,gap_lt_180,deep_nest
SGC2025nyojpb,5,110.0,domain_20_120,0.1651168177286965,0.0595200109406363,0.2580467772658898,0.0444690029894125,158.235,7.303564506856992,-73.69070129433389,110.0,0.0,0.0,0.0,-0.0207812054485962,10.0,40.0,1.2426862796527758,0.6,0.1651168177286965,0.4348831822713034,72.48053037855057,gap_lt_180,crustal_intermediate
SGC2025amxoga,4,90.0,domain_20_120,0.2142309135611458,0.1134252654905304,0.3047452997018409,0.0770745186181542,262.52700000000004,7.7527200943525,-73.60019556082159,90.0,0.0,-10.0,10.0,0.6511721162449575,20.0,40.0,1.3145304824986803,0.6,0.2142309135611458,0.3857690864388541,64.29484773980903,gap_ge_180,crustal_intermediate
SGC2025flalzb,4,100.0,domain_20_120,0.1485006034650067,0.1899848429921204,0.2019895647109926,0.0453015192205583,262.16200000000003,7.483226741855195,-73.60019556082159,100.0,0.0,-10.0,10.0,0.7039506847046368,22.360679774997894,40.0,1.3118257437203946,0.8,0.1485006034650067,0.6514993965349933,81.43742456687416,gap_ge_180,crustal_intermediate
SGC2024mqpgcr,4,130.0,domain_20_120,0.0628391919112313,0.0829437122437593,0.0771581390202125,-0.0003631335317582,223.741,6.584915566864178,-73.41918405927181,130.0,0.0,0.0,0.0,-0.0196667579268314,22.360679774997894,30.0,0.9175962019926566,0.8,0.0628391919112313,0.7371608080887686,92.14510101109606,gap_ge_180,deep_nest
SGC2025zhkwls,5,70.0,domain_20_120,0.3003112484937867,0.3646553888343893,0.4301681665388329,0.0383913012368744,151.41499999999996,6.67474668436328,-74.23373569540765,70.0,0.0,0.0,0.0,-0.1021782870706342,14.142135623730953,40.0,1.0259244900498272,0.8,0.3003112484937867,0.4996887515062133,62.46109393827667,gap_lt_180,crustal_intermediate
SGC2025vvnthu,4,130.0,domain_20_120,0.1582691181751483,0.1606715382503204,0.184934543996104,0.0757624760866484,125.82299999999998,6.854408919361483,-73.41918405927181,130.0,14.142135623730953,0.0,14.142135623730953,0.8363433035073022,10.0,40.0,1.4612716129160916,0.6,0.1582691181751483,0.4417308818248516,73.62181363747527,gap_lt_180,deep_nest
SGC2024sywgrj,5,120.0,domain_20_120,0.6562682570852787,0.7974384648855574,0.9586981211262746,0.0276242271495767,142.098,6.764577801862382,-73.60019556082159,120.0,0.0,10.0,10.0,-1.1193451419652654,14.142135623730953,10.0,0.5405442253355948,0.9,0.6562682570852787,0.2437317429147213,27.081304768302367,gap_lt_180,deep_nest
SGC2022zjgkjl,4,130.0,domain_20_120,0.1139519475937999,0.1536086047674939,0.1373302715465705,-0.0247989227188618,159.08500000000004,6.67474668436328,-73.60019556082159,130.0,14.142138321129512,10.0,17.320510278105544,-0.6854218313284282,22.36068148098264,40.0,1.411639986228978,0.7,0.1139519475937999,0.5860480524062,83.72115034374286,gap_lt_180,deep_nest
SGC2022wgcvow,5,130.0,domain_20_120,0.1483377710411173,0.1808039024171566,0.2119675591275864,-0.0497114750752025,212.43,6.405253331865975,-73.60019556082159,130.0,0.0,10.0,10.0,-0.7669412949938916,10.0,40.0,1.231243832131567,0.4,0.1483377710411173,0.2516622289588827,62.91555723972067,gap_ge_180,deep_nest
SGC2025pgzatv,7,60.0,domain_20_120,0.2204506499403302,0.2077297083308145,0.3237279338988139,0.1155976635103002,271.333,7.662888976853399,-73.78120702784618,60.0,0.0,10.0,10.0,-0.4988934468159733,28.284271247461906,40.0,1.8679298661160215,0.5,0.2204506499403302,0.2795493500596698,55.90987001193396,gap_ge_180,crustal_intermediate
SGC2024qvolnq,5,100.0,domain_20_120,0.2036043510057573,0.2296096718190012,0.2988377796139346,-0.099416057818761,177.226,6.584915566864178,-73.60019556082159,100.0,0.0,0.0,0.0,0.1413737999209701,10.0,30.0,0.8207776136553435,0.4,0.2036043510057573,0.1963956489942427,49.098912248560666,gap_lt_180,crustal_intermediate
SGC2026crtuab,7,120.0,domain_20_120,0.2894523424883967,0.2728416166121586,0.4388295552439146,-0.1305184810314585,226.212,7.573057859354296,-73.5096897927841,120.0,10.0,0.0,10.0,0.7399650517559557,20.0,40.0,1.4708892129212534,0.5,0.2894523424883967,0.2105476575116033,42.10953150232066,gap_ge_180,deep_nest
SGC2024sbcoot,6,120.0,domain_20_120,0.7254101590610793,0.4883536910852329,1.1894230531321135,0.0698696025553502,177.226,6.584915566864178,-73.60019556082159,120.0,10.0,0.0,10.0,0.043555861325867,22.36068148098264,40.0,1.3513730995449469,0.5,0.7254101590610793,-0.2254101590610793,-45.08203181221586,gap_lt_180,deep_nest
SGC2023fwgpfh,4,50.0,domain_20_120,0.0756679664557434,0.0341863145709576,0.105605351438427,-0.0386967968944782,245.494,7.303564506856992,-74.14322996189536,50.0,10.0,-10.0,14.142135623730953,0.8300973932842899,22.360680627990146,30.0,0.2317877533879336,0.7,0.0756679664557434,0.6243320335442565,89.19029050632237,gap_ge_180,crustal_intermediate
SGC2024oggjcr,5,70.0,domain_20_120,0.3783307404018941,0.3832876277925485,0.5747137056419358,0.0332198612117622,214.433,7.21373338935789,-73.69070129433389,70.0,10.0,10.0,14.142135623730953,-0.1656313577298469,22.360679774997894,40.0,0.6994509602696619,0.6,0.3783307404018941,0.2216692595981058,36.94487659968431,gap_ge_180,crustal_intermediate
SGC2023aqhmbd,7,30.0,domain_20_120,0.47396511656931,0.4324904417924786,0.7605701629183468,0.0695413589983324,147.46800000000002,7.21373338935789,-73.87171276135847,30.0,0.0,0.0,0.0,0.0429612783305586,10.000000953674316,20.0,0.4486403576321872,0.7,0.47396511656931,0.2260348834306899,32.2906976329557,gap_lt_180,crustal_intermediate
SGC2024vvhyii,5,110.0,domain_20_120,0.1556002275808176,0.1659595037574649,0.2420767740465045,0.0563781224557473,276.939,7.573057859354296,-73.69070129433389,110.0,0.0,0.0,0.0,0.1022445632009088,28.284271247461906,40.0,1.8517255792304668,0.9,0.1556002275808176,0.7443997724191824,82.7110858243536,gap_ge_180,crustal_intermediate
SGC2023znugso,5,20.0,domain_20_120,0.3692398909924415,0.2084851940080486,0.5694403960518596,-0.0800224943904197,212.07300000000004,6.495084449365076,-74.05272422838306,20.0,10.0,0.0,10.0,0.9837400880868508,20.0,10.0,0.5970259726816953,0.4,0.3692398909924415,0.0307601090075585,7.690027251889636,gap_ge_180,crustal_intermediate
SGC2025obtnnt,4,130.0,domain_20_120,0.0628296830096015,0.0321670788130161,0.0845874824585578,0.0591135212747335,274.568,6.495084449365076,-73.69070129433389,130.0,10.0,10.0,14.142135623730953,-1.188143968637494,22.360679774997894,40.0,1.8929114013389017,0.7,0.0628296830096015,0.6371703169903984,91.02433099862834,gap_ge_180,deep_nest
