event_id,round,n_picks,catalog_x_km,catalog_y_km,catalog_z_km,relocated_x_km,relocated_y_km,relocated_z_km,relocated_lat,relocated_lon,origin_time_shift_s,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km
SGC2023ywmjbu,1,4,-70.5664321159562,83.37867999999996,103.81,-76.31575012207031,73.79280090332031,100.0,7.662888976853399,-73.69070129433389,-0.5193076052480201,1.0942104075405903,0.47127646214922986,11.177823383449379,-3.8100000000000023,11.80931139362443
SGC2024edbwhk,1,5,-88.87098074187249,21.633186629560036,29.84,-96.31575012207031,13.792799949645996,40.0,7.123902263291825,-73.87171276135847,-1.3471131661529068,0.8733689685326724,0.13254463923190826,10.811857121461818,10.16,14.836504117038645
SGC2024qbvncn,1,4,-71.46876831976049,-62.19077337043997,110.8,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.642437576272676,0.3520495829369933,0.15439059203532624,7.7004151629330035,9.200000000000003,11.997349444003394
SGC2024axsxdi,1,4,-53.735085184844756,-55.882639999999974,114.18,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,-0.5212506576206906,0.6832648670806672,0.3214980949699573,10.013689055636402,5.819999999999993,11.5821573337169
SGC2025zrrqah,1,5,-56.12904070116118,-52.22763337043996,28.9,-56.31574630737305,-46.20719909667969,30.0,6.584915566864178,-73.5096897927841,-0.790203406149093,1.1745303463788854,0.7925433479944505,6.02332863357615,1.1000000000000014,6.122947642113097
SGC2024cmsacf,1,4,-54.37961230745154,-48.88803337044003,115.75,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,-1.673220280674676,0.5140324108802725,0.24663715712478942,12.827789082465731,14.25,19.173280176960514
SGC2022yfjtmh,1,4,-154.41010704699428,-23.321540000000024,59.42,-146.3157501220703,-26.207199096679688,50.0,6.764577801862382,-74.32424142891993,0.525343191253616,0.4987441390262237,0.15927236446067525,8.593348733195619,-9.420000000000002,12.750766347569654
SGC2025pnazkt,1,5,-57.01296260196796,24.24920662955997,32.75,-66.31575012207031,23.792800903320312,40.0,7.21373338935789,-73.60019556082159,-1.7193342592657128,0.5654456020049787,0.4350519037591681,9.313976692644038,7.25,11.803078489577047
SGC2025vhcwnw,1,4,-60.511820494290504,111.41276662955991,101.1,-66.31575012207031,93.79280090332031,100.0,7.842551211851601,-73.60019556082159,-0.1848719847840865,0.856662445100247,0.32054789365210873,18.551247702461374,-1.0999999999999943,18.583831448818042
SGC2026dganiz,1,4,-58.0810352670758,-26.47560662956002,115.93,-56.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.5096897927841,0.03012517770813261,0.049792340604788786,0.049792340604788786,1.7855776978208837,4.069999999999993,4.444455840140081
SGC2025wzqrgx,1,5,-55.19851843774609,-80.56642554927998,106.4453125,-56.31574630737305,-66.20719909667969,120.0,6.405253331865975,-73.5096897927841,0.5268404808702023,0.5379445030586574,0.31056347363026393,14.402624150818047,13.5546875,19.777895126943704
