event_id,round,n_picks,catalog_x_km,catalog_y_km,catalog_z_km,x_km,y_km,depth_km,lat,lon,origin_time_shift_s,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km,vp_final_km_s,dvp_percent,vp_active,hit_count
SGC2025xnanbj,2,4,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-46.20719909667969,110.0,6.584915566864178,-73.69070129433389,0.6610498089901373,0.1320487648403626,0.1144399656657901,10.0,0.0,10.0,9.03564464032637,-0.5321841944458479,True,296
SGC2024thrrxq,2,4,-46.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.41918405927181,-0.7862556574250696,0.2615012051226402,0.1672385745840484,0.0,10.0,10.0,9.085933116700211,0.021410496825076557,True,37
SGC2024tbsvxc,2,5,-46.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-16.207199096679688,130.0,6.854408919361483,-73.5096897927841,-0.4372681310058617,0.3581569261076034,0.2088924133168455,14.142135623730953,10.0,17.320508075688775,9.148336387757396,0.7083694597171784,True,43
SGC2022wzjitd,2,4,-76.31575012207031,-66.20719909667969,100.0,-76.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.69070129433389,0.0051043607270049,0.1840903025503859,0.1840903025503859,0.0,0.0,0.0,8.777364125428898,-2.5118732992704684,True,38
SGC2023saovgs,2,4,-46.31574630737305,-6.207200050354004,120.0,-46.31574630737305,-6.207200050354004,130.0,6.944240028293622,-73.41918405927181,-0.7218520591766406,0.2328084718102431,0.1297400737441869,0.0,10.0,10.0,9.32838646373807,2.690429235894344,True,57
SGC2023ucxnls,2,4,-76.31575012207031,93.79280090332033,100.0,-76.31575012207031,93.79280090332033,100.0,7.842551211851601,-73.69070129433389,-0.0721550855522767,0.0658517051938826,0.0658517051938826,0.0,0.0,0.0,9.083988189697266,0.0,False,4
SGC2023xyysmz,2,5,-86.31575012207031,-66.20719909667969,30.0,-86.31575012207031,-76.20719909667969,20.0,6.315422214366873,-73.78120702784618,-0.94854607116633,0.4158305725162361,0.2425464025784654,10.0,-10.0,14.142135623730953,7.219999790191651,0.0,False,10
SGC2025qewysy,2,4,-76.31575012207031,43.79280090332031,110.0,-86.31575012207031,43.79280090332031,120.0,7.393395624356093,-73.78120702784618,-1.06335919658917,0.2137091134463779,0.1263898019287501,10.0,10.0,14.142135623730953,8.279999732971191,0.0,False,12
SGC2025orkxht,2,5,-56.31574630737305,43.79280090332031,130.0,-56.31574630737305,33.79280090332031,140.0,7.303564506856992,-73.5096897927841,-0.2191445292182585,0.6177065480239834,0.6129451472853467,10.0,10.0,14.142135623730953,8.279999732971191,0.0,False,16
SGC2026bjpket,2,4,-66.31575012207031,-56.20719909667969,120.0,-66.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.60019556082159,0.8828290373429049,0.136171997326337,0.1200531174236896,0.0,-10.0,10.0,10.116128419720066,0.6158483989194273,True,52
