event_id,n_picks,depth_km,selection_group,rms_residual_s,mad_residual_s,p90_abs_residual_s,median_residual_s,azimuthal_gap_deg
SGC2024mqpgcr,4,130.0,domain_20_120,0.06283919191123138,0.08294371224375933,0.07715813902021257,-0.00036313353175820157,223.741
SGC2025zhkwls,5,70.0,domain_20_120,0.3003112484937867,0.3646553888343893,0.43016816653883294,0.0383913012368744,151.41499999999996
SGC2025vvnthu,4,130.0,domain_20_120,0.15826911817514838,0.16067153825032043,0.18493454399610407,0.0757624760866484,125.82299999999998
SGC2024sywgrj,5,120.0,domain_20_120,0.6562682570852787,0.7974384648855574,0.9586981211262746,0.0276242271495767,142.098
SGC2022zjgkjl,4,130.0,domain_20_120,0.11395194759379997,0.15360860476749397,0.1373302715465705,-0.024798922718861853,159.08500000000004
SGC2022wgcvow,5,130.0,domain_20_120,0.14833777104111737,0.18080390241715666,0.21196755912758644,-0.0497114750752025,212.43
SGC2025pgzatv,7,60.0,domain_20_120,0.2204506499403302,0.20772970833081456,0.3237279338988139,0.1155976635103002,271.333
SGC2024qvolnq,5,100.0,domain_20_120,0.20360435100575733,0.22960967181900122,0.29883777961393465,-0.099416057818761,177.226
SGC2026crtuab,7,120.0,domain_20_120,0.2894523424883967,0.27284161661215867,0.4388295552439146,-0.1305184810314585,226.212
SGC2024sbcoot,6,120.0,domain_20_120,0.7254101590610793,0.4883536910852329,1.1894230531321135,0.06986960255535024,177.226
SGC2023fwgpfh,4,50.0,domain_20_120,0.07566796645574343,0.034186314570957624,0.10560535143842703,-0.0386967968944782,245.494
SGC2024oggjcr,5,70.0,domain_20_120,0.37833074040189413,0.38328762779254855,0.5747137056419358,0.0332198612117622,214.433
SGC2023aqhmbd,7,30.0,domain_20_120,0.47396511656931006,0.4324904417924786,0.7605701629183468,0.0695413589983324,147.46800000000002
SGC2024vvhyii,5,110.0,domain_20_120,0.15560022758081765,0.16595950375746496,0.24207677404650452,0.0563781224557473,276.93899999999996
SGC2023znugso,5,20.0,domain_20_120,0.3692398909924415,0.2084851940080486,0.5694403960518596,-0.0800224943904197,212.07300000000004
SGC2025obtnnt,4,130.0,domain_20_120,0.06282968300960153,0.03216707881301614,0.08458748245855786,0.059113521274733544,274.568
SGC2026adlpba,4,120.0,domain_20_120,0.3282603134598923,0.28009414419638806,0.4715994311051539,0.06870747244847131,227.693
SGC2026arcexx,8,110.0,domain_20_120,0.36853480827444385,0.2129856346294716,0.43673021329954653,-0.11354849549931245,107.83500000000004
SGC2024uaublh,4,90.0,domain_20_120,0.5832663953523992,0.7344820643202207,0.8079711917497487,-0.039718304821327,192.608
SGC2025zkqlhm,6,130.0,domain_20_120,0.21397964412980006,0.16842417474347823,0.322069020524518,0.0649152443564382,159.08500000000004
SGC2026esyldq,4,140.0,domain_20_120,0.23780059117509078,0.3196377861452857,0.29882504927773434,0.0527892724455974,244.48100000000002
SGC2026depcms,6,130.0,domain_20_120,0.1950066335024884,0.20440879590057773,0.27728829159548063,0.03389436659574225,121.87
SGC2026dkpczs,7,110.0,domain_20_120,0.23039857017409324,0.14577519547502937,0.36323495342437734,0.0062883182329898,224.37399999999997
SGC2024rmkevn,6,60.0,domain_20_120,0.9180200357553676,1.082956613904425,1.331906760958856,-0.049095280732839114,246.412
SGC2024efjida,3,70.0,domain_20_120,0.31140065692085767,0.16389268057209802,0.3924059474402174,-0.1792865822562923,330.78799999999995
SGC2025buvszq,4,60.0,domain_20_120,0.37035025235943486,0.37132322200431106,0.5495012318189487,0.06830772432558159,303.81899999999996
SGC2025kizykm,4,120.0,domain_20_120,0.0751016390830274,0.05072172632801417,0.11281886854289644,-0.0085310424089755,159.08500000000004
SGC2022ywoken,4,100.0,domain_20_120,0.2437968504593818,0.26060968478296237,0.34268287494875693,0.06802303015572339,224.38600000000002
SGC2024uypmcs,5,100.0,domain_20_120,0.1043879097802072,0.16654517674100672,0.1421923472949455,0.0261968669590437,159.993
SGC2024sgamdq,4,100.0,domain_20_120,0.18830562063469286,0.22648686541285867,0.22645236295837823,0.04985131212372185,177.226
SGC2024mguvkv,5,90.0,domain_20_120,0.2680814649601265,0.4898913452925907,0.37508636280743274,0.0490569691458695,266.904
SGC2023qkjjah,5,80.0,domain_20_120,0.9285934486741858,1.0396880348805964,1.3647344528007246,-0.1257774546217742,223.31300000000002
SGC2025zfwjcv,7,140.0,domain_20_120,0.26601472838901463,0.4136513825460505,0.4088946983603471,0.0267368996101033,177.74899999999997
SGC2023pxexqp,5,130.0,domain_20_120,0.3460313751240547,0.40639703773942765,0.5073244077060374,-0.1277920830236247,131.03300000000002
SGC2026dpccmw,5,130.0,domain_20_120,0.27187894245887545,0.27727441223834376,0.4004886818676098,0.0425545552572543,122.03399999999999
SGC2025wtkjxz,4,120.0,domain_20_120,0.17911179286478565,0.15357572809645817,0.26222428797692676,-0.03371580692560095,177.226
SGC2023jtnkga,4,140.0,domain_20_120,0.7052139870431785,0.8287731332146885,0.9513526400883201,-0.02547075297463941,262.065
SGC2025vyzkxo,5,120.0,domain_20_120,0.2164671390409854,0.2851966668987885,0.3190317961487438,0.1164455007528246,276.495
SGC2025kofvqo,5,140.0,domain_20_120,0.19266582997969497,0.1598157007913514,0.2950902590741535,-0.0560816072959902,210.14800000000002
SGC2024rkleub,5,130.0,domain_20_120,0.24779744391160038,0.12324161522217807,0.38703482825129143,0.041045580879139,159.08500000000004
SGC2024rwzura,5,50.0,domain_20_120,0.34266467334347145,0.09708034830540839,0.49303754387007154,-0.031110236870127,270.78600000000006
SGC2023vgridh,6,130.0,domain_20_120,0.30632215057712836,0.21463495968654855,0.4308521562110439,-0.12254678605341056,177.74899999999997
SGC2024ujtsey,5,140.0,domain_20_120,0.13164393188063864,0.07601587239295994,0.2009406260479402,0.0545302188567404,195.38199999999998
SGC2025kgnubz,6,40.0,domain_20_120,0.35043416466395916,0.3486665798183686,0.5191899888669376,-0.0540997295580236,167.25099999999998
SGC2023ydbemi,5,40.0,domain_20_120,0.37783615687845695,0.15708711381476395,0.6024445991191655,0.0098521361480372,240.42999999999998
SGC2026eawpxr,4,130.0,domain_20_120,0.05029607779982261,0.01887197380089029,0.06493799648837241,0.051151504368657855,181.85700000000003
SGC2024nctwxg,4,120.0,domain_20_120,0.36013604625872636,0.3746829015010264,0.49178139367374213,0.03451130424426374,195.38199999999998
SGC2022wwnjbd,5,50.0,domain_20_120,0.21761009248847663,0.1955473631556075,0.3007955234752717,-0.1271058632995476,297.107
SGC2023yautpo,4,110.0,domain_20_120,0.12706474761458028,0.13160571803950474,0.15318948230752022,-0.047860421995684604,235.34400000000002
SGC2023kiirwu,5,100.0,domain_20_120,0.1521467653955881,0.14828401206348926,0.22467764136485613,0.034212458945511,226.19799999999998
SGC2023hotmsm,5,70.0,domain_20_120,0.19689480062856224,0.2597748679231117,0.2807541597726996,0.0234643462521759,189.27599999999998
SGC2023vjshuz,5,130.0,domain_20_120,0.30847820241393226,0.370509835151917,0.46223448580864995,-0.1340304803352197,212.43
SGC2023pmbdza,6,120.0,domain_20_120,0.24243386453681182,0.26459590075571493,0.33411108196985934,-0.1271674124141064,182.923
SGC2024qvfmks,5,130.0,domain_20_120,2.205142984883952,1.343357613210272,3.438961460664401,0.0765894448939121,203.908
SGC2024vlbgjo,6,20.0,domain_20_120,0.34411405646033805,0.3591473001374269,0.5237800161798098,0.0097440924072947,191.61399999999998
SGC2024pqdlkq,5,140.0,domain_20_120,0.23371870973242062,0.3045441366633714,0.3012270519892354,0.1139393360654921,125.82299999999998
SGC2025txuhau,6,100.0,domain_20_120,0.18217998271444788,0.24914797829893873,0.24153642664067826,0.0716131218611977,215.12
SGC2024rzmjvd,4,120.0,domain_20_120,0.12306837302000671,0.15240328906076372,0.16525674166974208,0.0260144575910246,159.08500000000004
SGC2025tkyclz,4,130.0,domain_20_120,0.1460290786814613,0.07997699253602583,0.2207615725604544,0.009295332912085301,156.937
SGC2026buvukh,6,120.0,domain_20_120,0.19648282387809346,0.18593437959972356,0.28301129088122146,0.041367527065109,205.65400000000002
SGC2023ypnccm,5,100.0,domain_20_120,0.25339714466478347,0.24863406875597133,0.3774580271891487,0.0397584998430566,225.26999999999998
SGC2023wjamwd,6,90.0,domain_20_120,0.2199068465278832,0.02142283829807523,0.2986360413972555,0.10078517468089915,234.55800000000002
SGC2025ooxkee,5,120.0,domain_20_120,0.14513619784256968,0.10337683066585067,0.22080382554264444,0.0407334634706124,153.40800000000002
SGC2024vfdsrm,4,110.0,domain_20_120,0.0685204181456117,0.05337124385102454,0.09266086249640303,0.051778432224566004,209.552
SGC2025yefnql,6,140.0,domain_20_120,0.24642942790915767,0.31902115499603056,0.3306380531570685,0.06972653566787025,131.03300000000002
SGC2024cucgzy,5,100.0,domain_20_120,0.15864509362941406,0.06040175157642227,0.2369127731857496,0.1007148206802597,293.53000000000003
SGC2023cftens,4,100.0,domain_20_120,0.6533536930737025,0.5398940734775234,0.9754616749497868,-0.048486642656829546,266.283
SGC2023zsjxob,4,90.0,domain_20_120,0.3141635801749824,0.36183942992422535,0.3963757368588068,-0.0439435881837147,213.346
SGC2024sgviir,4,120.0,domain_20_120,0.14572818798828624,0.15963003946278978,0.1819807736497626,0.045943051321769346,193.469
SGC2024eotgso,4,130.0,domain_20_120,0.3914579184360483,0.41292622621117864,0.576426186570307,0.03346488071791501,260.98699999999997
SGC2025dhugvg,5,20.0,domain_20_120,0.35805251709120334,0.16460438749032608,0.5315131832768462,0.0969184589438505,288.452
SGC2026bfapbx,6,130.0,domain_20_120,0.327259844587729,0.19565708395091347,0.49854223049860025,-0.0276074421404324,177.74899999999997
SGC2022zdufji,5,130.0,domain_20_120,0.25749626815900695,0.26364154680301277,0.3720685242288603,0.0431411454913792,217.18300000000002
SGC2022zblbhz,5,130.0,domain_20_120,0.16287443141745947,0.18027999900752206,0.2290137865480609,-0.0567954691621359,212.43
SGC2024fuayjs,4,120.0,domain_20_120,0.29048788237503315,0.2066658282413419,0.43269214809707573,0.03895003984818145,268.958
SGC2023anepfp,5,120.0,domain_20_120,0.33906215043292753,0.3337280292592171,0.5160797209884777,0.0212735746915022,193.469
SGC2025yfrnoz,7,100.0,domain_20_120,0.3905549719203411,0.42189670076082464,0.6053654572964149,0.0026185355392485,244.13600000000002
SGC2023pwjeab,5,110.0,domain_20_120,0.23035737864584915,0.07258089075475947,0.33804380861466254,-0.1298347320369011,187.615
SGC2022ytixha,5,130.0,domain_20_120,0.393730220741701,0.3730857137403169,0.5904623188794119,0.0403182243759907,138.122
SGC2023jomtjg,5,120.0,domain_20_120,0.3606590969918857,0.05677553632414295,0.5744989521937818,0.024598972233047,176.695
SGC2026dxrjse,5,100.0,domain_20_120,0.11141099980643185,0.08339231438389613,0.16995222385419237,0.0072735412893862,247.084
SGC2025kbifxx,6,100.0,domain_20_120,0.28337028625887306,0.22950870326624215,0.38301042815928277,-0.09467278035019165,246.755
SGC2023cxhxqa,4,90.0,domain_20_120,0.2691282876773639,0.22245603390653032,0.36692731509422355,0.07579229531297216,254.161
SGC2023jkzmfe,5,100.0,domain_20_120,0.08398515333947357,0.04428810898183158,0.12367342146595912,-0.0145036233296167,176.356
SGC2024pksmhq,5,110.0,domain_20_120,0.20097422792658967,0.0896181259070951,0.2975160140652875,0.0255581363110088,227.693
SGC2025ttubex,5,130.0,domain_20_120,0.18837772081385382,0.06877183647966031,0.3007824282512892,0.0032332502288134,159.08500000000004
SGC2023wnnjys,6,130.0,domain_20_120,0.3082393291291319,0.17027126547213106,0.47126634706132897,-0.0226002083800001,142.098
SGC2023awozcj,4,130.0,domain_20_120,0.17805595718386644,0.09233094122779936,0.21232116937163564,-0.12961051445534183,212.43
SGC2024ugjhqz,4,130.0,domain_20_120,0.28566487398967816,0.03426707908983135,0.41102108564547246,-0.0184408640386824,177.74899999999997
SGC2024waylya,4,120.0,domain_20_120,0.33533507969120896,0.31204373683387715,0.4745040871879267,0.0673745523598849,207.21000000000004
SGC2023grrrds,4,130.0,domain_20_120,0.13392987111602553,0.10154082595983,0.1818266759869836,-0.05807603908101195,242.822
SGC2026eocllo,4,130.0,domain_20_120,0.09170682860080986,0.051675380729844976,0.12505063347883474,0.08280060726019114,153.40800000000002
SGC2023xsskml,4,100.0,domain_20_120,0.18329343524264136,0.209207776062337,0.2527821501018572,0.022355281015957296,185.42899999999997
SGC2024phxrsy,4,90.0,domain_20_120,0.18864208217172557,0.25892254791735175,0.22643619121367986,0.002067289312896556,209.552
SGC2023hlsvil,6,70.0,domain_20_120,0.3272579309091436,0.062206579882714885,0.559428714826792,0.0549700684145051,234.67799999999997
SGC2025vrhlri,5,120.0,domain_20_120,0.2550336094265381,0.17528390931739055,0.4058982415689321,0.0364374080887408,197.94699999999997
SGC2023qezeyr,5,90.0,domain_20_120,0.4371783950160909,0.5102948982075203,0.557703628045892,-0.1386060836740128,266.10900000000004
SGC2025qmgyvg,5,110.0,domain_20_120,0.2115320683522059,0.07800276536482816,0.3139996802819496,0.1025912666605428,174.15600000000003
SGC2025aiizob,5,110.0,domain_20_120,0.21305312313322905,0.08531773934891401,0.321253494117493,0.0935752627629824,292.80400000000003
SGC2024ovqjjy,5,90.0,domain_20_120,1.114912009984994,0.7286335778244,1.7642228180995094,-0.1160801165437597,144.711
SGC2024sjxpzc,5,110.0,domain_20_120,0.2036454104035534,0.2842514344762085,0.29023561533982445,0.0721398908317496,193.469
SGC2023kgowjo,5,50.0,domain_20_120,0.1761339911554306,0.23629713645777367,0.2530305368365561,-0.0401809252175162,269.376
SGC2023oquzqc,4,130.0,domain_20_120,0.17003575649603384,0.20274882214436313,0.2417785966277826,-0.019536974331526152,275.282
SGC2024ooeunc,4,100.0,domain_20_120,0.21770794038734678,0.2740019178676262,0.27899483600722785,-0.0026257305786137053,159.993
SGC2023wcohyp,6,130.0,domain_20_120,0.5053714557552463,0.5511191336151479,0.7306020472316934,-0.04006616152005195,266.124
SGC2024wkgcft,4,130.0,domain_20_120,0.09197502510318188,0.06404938136757174,0.13095784186610931,0.07669488722681625,198.90099999999998
SGC2024mzadna,4,100.0,domain_20_120,0.18657527166662627,0.22843005809006828,0.24977265002650345,-0.011643834421269254,159.08500000000004
SGC2025aqrqvd,4,130.0,domain_20_120,0.2006899800183853,0.2833844516239298,0.25163123478362903,0.010066729759374851,167.88500000000002
SGC2026efigiy,6,130.0,domain_20_120,0.13251698070754625,0.13684385189297787,0.20226858176510548,-0.0065775155785541516,138.122
SGC2023xbfsyl,4,130.0,domain_20_120,0.11952878856973398,0.12242376544539496,0.17696406923933983,-0.0121755404230832,187.615
SGC2023kqqcxi,4,100.0,domain_20_120,0.47220744837911816,0.5841603242231265,0.638545127184168,-0.03589470325931646,225.26999999999998
SGC2025mgnpzu,4,50.0,domain_20_120,0.7331007255109923,0.9545535392099941,0.9633236136211023,-0.008109723676080954,312.812
SGC2023hzgcnw,4,120.0,domain_20_120,0.14369174167013776,0.08832338459453956,0.20526698979300126,0.05077925899998975,177.226
SGC2024cflrng,4,130.0,domain_20_120,0.17650864727413076,0.07465281849777979,0.25983202089382085,0.00631377761922995,159.897
SGC2023sthavo,6,140.0,domain_20_120,0.2453603932332244,0.12826515052550994,0.3718107019519116,-0.10366255603499745,177.74899999999997
SGC2023autrdd,5,20.0,domain_20_120,0.36692906888627247,0.2537206767984364,0.5394998398958265,-0.1295385078134554,222.64999999999998
SGC2025tpnkbg,4,110.0,domain_20_120,0.28269529494799817,0.39644619125742075,0.3545281203836207,-0.032359978685729346,176.695
SGC2023ajctha,5,130.0,domain_20_120,0.29685674821189084,0.4097044067501104,0.37005169378960967,0.1216851854475109,138.122
SGC2023tbbusu,4,110.0,domain_20_120,0.10292808679219763,0.046526355303757705,0.154881137051068,-0.05309916828677071,239.701
SGC2025uxibuj,5,130.0,domain_20_120,0.30160032956219957,0.3512205648505936,0.4528013403100104,-0.047513806285977,152.54500000000002
SGC2023jsgbza,4,130.0,domain_20_120,0.12306578164867765,0.08089645520119666,0.16508785168087808,-0.058059243117300555,224.38600000000002
SGC2024swgung,6,130.0,domain_20_120,0.9829491874406442,0.6713493328915856,1.4840606175805409,0.0223015795527406,235.34400000000002
SGC2024oqpupy,4,70.0,domain_20_120,0.3422159674749272,0.30343134748617945,0.47825963243812314,-0.013035512241967445,176.356
SGC2024mtjvnf,5,130.0,domain_20_120,0.3946611025863277,0.30747247736403704,0.6048427689719176,0.0460552791475556,193.469
SGC2022xaydjm,5,20.0,domain_20_120,0.27818530268536257,0.12899834760751885,0.3940948042893751,-0.1253817597349975,166.78199999999998
SGC2025oovwmw,5,100.0,domain_20_120,0.26304673307968207,0.4413351738378425,0.33403332059094665,0.0183596782745674,235.29200000000003
SGC2023mrdmvq,4,130.0,domain_20_120,0.2625625834589221,0.3327025425325664,0.32396333939083666,0.08750486685394776,217.733
SGC2024qqukom,4,120.0,domain_20_120,0.16138298820677346,0.1846497621480267,0.20559669710437656,-0.0457624615253476,209.552
SGC2026bwfdhv,8,110.0,domain_20_120,0.3433958214409553,0.26525991672243304,0.46549667505078485,-0.057736275683957644,226.212
SGC2025vgwtqc,5,100.0,domain_20_120,0.3529954713453898,0.2879524301564122,0.5248372830401304,-0.1168738797316244,159.993
SGC2023wkmezg,6,110.0,domain_20_120,0.1392625490986568,0.038211992810557614,0.22785103035442406,-0.03728872363740085,161.47899999999996
SGC2025vcxsas,5,90.0,domain_20_120,0.10540441167368657,0.12557627341044572,0.15759615005871835,-0.0282700329317755,245.28000000000003
SGC2023pewlur,4,140.0,domain_20_120,0.43141143943282145,0.14959594141337523,0.6465299334760499,-0.04791513363203665,208.898
SGC2025wfyhiq,5,110.0,domain_20_120,0.2191735731505268,0.23057820467535292,0.33342608711303184,0.0329770345661479,269.70500000000004
SGC2024phfupq,5,120.0,domain_20_120,0.2079331581734006,0.22743236373522907,0.3082895306601671,0.0212228995797545,142.098
SGC2023tcaicu,6,20.0,domain_20_120,0.4401494401124898,0.5061536117619385,0.6349220636734048,0.05419619130450659,166.78199999999998
SGC2026chpmgj,8,130.0,domain_20_120,0.2937885417373119,0.2545414935076642,0.40712205636032645,0.014317761749504498,177.74899999999997
SGC2023cqxnny,5,120.0,domain_20_120,0.26116705986230776,0.32829089641381853,0.35988403948886327,-0.0597399898771797,227.693
SGC2023ljqmeh,4,130.0,domain_20_120,0.18849135699908284,0.19941585333449388,0.276122624136109,-0.010061381863771098,266.534
SGC2022zendbv,5,120.0,domain_20_120,0.2090692411607284,0.17302822081781624,0.2642766811223261,-0.1150396370090263,188.95299999999997
SGC2025rdxtbf,4,120.0,domain_20_120,0.2686387075238024,0.3091665368700727,0.35858118728738475,0.053313017792414846,147.353
SGC2022vgtrqo,5,130.0,domain_20_120,0.3051894248165279,0.3921608715672807,0.44142469815204916,0.0766619858846304,177.226
SGC2024mqmxcs,5,120.0,domain_20_120,0.3564096849757025,0.20400936900531133,0.5232116256117649,-0.0415593570156644,193.469
SGC2023hpecvm,5,120.0,domain_20_120,0.17979997980589968,0.16746927445151155,0.2617342487928781,0.0453633140395872,235.34400000000002
SGC2024cqnqon,5,130.0,domain_20_120,0.1375113200351971,0.16165742243799597,0.184109481587371,0.0556222737671454,125.82299999999998
SGC2024zkifjr,4,110.0,domain_20_120,0.2092162009879605,0.2617650941442967,0.2872127282356406,0.06122517848533175,190.00900000000001
SGC2024shnxoa,5,130.0,domain_20_120,0.8882172828564215,1.231509545918976,1.151752544654805,0.1062089078337358,159.08500000000004
SGC2023zhxalf,5,140.0,domain_20_120,0.07084409678070387,0.08966480746647795,0.09522235594835132,-0.0568856068069756,223.741
SGC2025qrozun,7,40.0,domain_20_120,0.2386758245821179,0.27540347849636204,0.362135777282041,0.0278013767844473,128.63300000000004
SGC2022wasdhr,5,130.0,domain_20_120,0.27061743799779786,0.34405285481719405,0.37697017620733464,0.0558908244381619,118.554
SGC2026clddvk,6,110.0,domain_20_120,0.28336687098166263,0.24239697136403668,0.43561587144220226,0.006118262086906698,132.38099999999997
SGC2023rmvidz,5,100.0,domain_20_120,0.13386060948969375,0.11459227692358522,0.19212215014119136,0.0481761108363549,234.824
SGC2024dvthbo,5,90.0,domain_20_120,0.1252865916549395,0.05856678782575397,0.1490162703925861,0.1189431948891517,216.64800000000002
SGC2024zrsadt,6,80.0,domain_20_120,0.23858200446755784,0.2288327791120156,0.35905025775386434,0.0379256795762561,267.384
SGC2023fnwczi,3,30.0,domain_20_120,0.37336902662546956,0.054299781236612735,0.4953929624493675,0.2137196344924916,196.12
SGC2024jeofsz,4,100.0,domain_20_120,0.22836646310509584,0.2099932238552245,0.3325552207249009,0.04766041028659009,245.77799999999996
SGC2023avtpcq,6,20.0,domain_20_120,0.28316150887870173,0.16872270179623947,0.41824484687255925,-0.07357135801895966,221.916
SGC2025yduozy,6,110.0,domain_20_120,0.13778639561237294,0.16679099626790303,0.19257484679724254,0.06058974544142966,224.38600000000002
SGC2025nixqkn,4,120.0,domain_20_120,0.07098724044018159,0.036741395871228794,0.09978704083368582,0.05710549545170625,259.43100000000004
SGC2023wqbphs,5,100.0,domain_20_120,0.18720580733440872,0.195258485583875,0.24457956205283363,0.1335873741985693,226.19799999999998
SGC2022vpzzmc,4,110.0,domain_20_120,0.15268017072861867,0.13070719405336806,0.20783412398355022,-0.055721067854642,177.226
SGC2023zixfjf,6,140.0,domain_20_120,0.3867251522345414,0.23968343078612656,0.6361463120941195,0.017798876764794948,174.15600000000003
SGC2025nhmxqg,6,80.0,domain_20_120,0.2780543626621597,0.44169543226709274,0.3729016308811417,0.0443094586148529,292.80400000000003
SGC2026dlwhzl,5,120.0,domain_20_120,0.3866026182445008,0.2839522003265138,0.5993355012425795,0.0017085567252799,224.091
SGC2024vyayoy,4,120.0,domain_20_120,0.09392521103196502,0.006632203461495282,0.10011047592442314,0.08852022587915259,285.073
SGC2025zgsatp,5,130.0,domain_20_120,0.3161191472406816,0.21703468187826974,0.49697621859948526,0.0556222737671454,114.63000000000002
SGC2023kkzdrr,4,90.0,domain_20_120,0.11742516764583194,0.07896654116758162,0.17232572900888776,-0.0307354293871,254.161
SGC2025pfhsaa,4,110.0,domain_20_120,0.1479909764442717,0.14290176088751833,0.2144904134474871,0.0331160654296383,256.227
SGC2023hsuugo,5,80.0,domain_20_120,0.3208235519603787,0.02612823035537335,0.4501418712938254,0.0154326937183171,266.29499999999996
SGC2024arjmah,4,90.0,domain_20_120,0.14002113033492097,0.16524557621480518,0.1825289681149229,0.06863914929209085,298.284
SGC2025vyades,5,130.0,domain_20_120,0.3551246785208277,0.4881951493408532,0.5115187172064687,0.050316828441403,190.00900000000001
SGC2023tyngxs,5,120.0,domain_20_120,0.21257017281250828,0.14024568717447985,0.3114672899665379,-0.0791208099315099,193.469
SGC2023ybxiie,4,110.0,domain_20_120,0.25627341309888746,0.34484648380703703,0.2886034893188231,-0.038108967606536495,213.64000000000001
SGC2026cdgslw,7,90.0,domain_20_120,0.4986245531875342,0.4317107855028995,0.8365667448083514,-0.0256362546022046,247.76500000000004
SGC2024mxvzwt,5,130.0,domain_20_120,0.18065958899793758,0.28690802091897427,0.24623752545160543,0.1062089078337358,159.08500000000004
SGC2025kkydqe,4,120.0,domain_20_120,0.09650280657559825,0.0938261119975779,0.12943700590251728,0.06599964546989939,209.552
SGC2024ayozyy,5,100.0,domain_20_120,0.29169645556669715,0.21882452527650192,0.43212439795235014,0.0665045975548253,274.568
SGC2024qypuec,4,40.0,domain_20_120,0.2985715769970629,0.23826703405282534,0.42362833428169117,-0.014383439619805899,271.66499999999996
SGC2024sgzwpa,4,90.0,domain_20_120,0.1449352891988905,0.15072863257752928,0.18103552365068645,0.07559503304873516,245.28000000000003
SGC2024ppwbmn,4,120.0,domain_20_120,0.17426002356758516,0.13746456257020337,0.2449711499715729,0.06016260557894165,195.38199999999998
SGC2024syxjll,6,100.0,domain_20_120,0.3117854006182371,0.32056017253223823,0.46412048007093,-0.03398622517820365,243.3
SGC2025xaofpc,5,80.0,domain_20_120,0.19533357979041094,0.08858564750488924,0.28936148118176064,0.0448134708037013,222.289
SGC2023tkzqox,6,110.0,domain_20_120,0.1739904329488254,0.0991830858332863,0.2269896438789853,-0.14302894021806795,176.09199999999998
SGC2025zlmjrr,7,100.0,domain_20_120,0.27058904323147626,0.4050187219854294,0.4200952169348021,0.1206888795922687,207.56
SGC2025syikfr,5,130.0,domain_20_120,0.2954443857901238,0.2645520911951589,0.4289051513187218,0.0321490564227779,178.738
SGC2025tsswek,4,20.0,domain_20_120,0.27471401020801695,0.17251080896714185,0.4046504209139014,-0.07502680379765175,222.289
SGC2022wfnivb,5,80.0,domain_20_120,0.5755629273596059,0.8046335331042117,0.7677637633249991,0.0378125054498887,245.738
SGC2023ylhwof,4,130.0,domain_20_120,0.06308234972508023,0.006957228607025774,0.07371383109506016,0.06749139095314755,201.805
SGC2023bdrunx,5,40.0,domain_20_120,0.3654641083638072,0.0828791872491391,0.5296425163640965,-0.1300734089174984,200.072
SGC2022vspqxm,4,120.0,domain_20_120,0.3739919495515072,0.45586560921621005,0.5237455670348623,-0.004011950175014399,227.693
SGC2024rjeiks,5,130.0,domain_20_120,0.3251512673516416,0.4803552412120082,0.4483960609527962,0.050316828441403,156.937
SGC2026egmmcc,5,70.0,domain_20_120,0.2806120343925152,0.42727071630723845,0.38288132609012987,0.1009146362094526,247.84499999999997
SGC2023nknfaz,4,120.0,domain_20_120,0.07126055506688136,0.06047065737175886,0.1025161913714289,0.037987042675664946,245.43599999999998
SGC2022ylnlah,5,110.0,domain_20_120,0.23600900203203654,0.2464416049148429,0.3550775733594449,0.0260314756753565,176.695
SGC2025srnljh,4,140.0,domain_20_120,0.13756201406065274,0.06477078665443177,0.2021560287097568,0.091293309844298,146.37
SGC2024vhhcvb,4,100.0,domain_20_120,0.16065389808429403,0.084821896429165,0.2231621227613319,0.07901688724686105,159.993
SGC2024nikoap,5,100.0,domain_20_120,0.09191701432130933,0.09340463993420776,0.11797413933502264,0.0392974459290158,226.19799999999998
SGC2025emewkq,4,130.0,domain_20_120,0.12669454653465073,0.16308422573048914,0.17268053698799257,0.0387057967979327,217.733
SGC2024wucnsp,4,90.0,domain_20_120,0.08580723549611737,0.09264295745916773,0.12196890600402908,0.0546317302902714,291.345
SGC2025adgawm,4,130.0,domain_20_120,0.08469989137749741,0.04049696249902497,0.11085462664233706,0.07784975044379999,245.43599999999998
SGC2023qpxusz,6,110.0,domain_20_120,0.29760375010671175,0.11161648332158702,0.48627630880296024,-0.0561068405423039,159.08500000000004
SGC2025rnxsja,4,100.0,domain_20_120,0.21401348235548667,0.27046942002971275,0.2933324984020359,0.061918528487979095,271.331
SGC2023xgguyd,4,110.0,domain_20_120,0.22981715071968792,0.19221289628019084,0.31345939808602985,0.0700505874005115,221.19299999999998
SGC2026bkmwgc,4,100.0,domain_20_120,0.24079394827719283,0.18415101868338496,0.35754827352359053,0.0388791059029874,234.83100000000002
SGC2023hojtot,4,130.0,domain_20_120,0.427750247680372,0.45335018673200245,0.5817462475732186,0.013863981521490515,212.43
SGC2024turxke,6,30.0,domain_20_120,0.2710253503845349,0.3068786452608909,0.38630714110858655,0.04637352683661615,251.935
SGC2024smzpoe,4,20.0,domain_20_120,0.5157244550631371,0.48094639239455295,0.7002265258994248,0.17155519371234096,207.444
SGC2025jkbkfm,4,40.0,domain_20_120,0.6314290195298952,0.6776967305219797,0.8321436833047372,-0.25813296993445617,304.554
SGC2023pszvnl,5,130.0,domain_20_120,0.08755438444525061,0.05332940880751867,0.126608080632549,0.0154259603358539,235.10500000000002
SGC2024rkrrqk,5,50.0,domain_20_120,0.4272350919042763,0.49084621143201373,0.6254671364452655,0.0901411015870472,229.012
SGC2025kfkqev,5,70.0,domain_20_120,0.24332735546431472,0.3049879690551182,0.3456504535459402,0.1211578423490848,134.252
